,Id,CreationDate,DeletionDate,Body,LastEditDate,LastActivityDate,Title,Tags,ClosedDate,CommunityOwnedDate,ContentLicense,opencv,matlab,emgucv,scikit-image,ffmpeg
6028,14294627,2013-01-12 15:08:50,,"<p>I have extracted eyes and mouth from the face, but want to extract emotions from eyes and mouth.. However, mouth is not detected properly..
This is my code..</p>

<pre><code>private void timer1_Tick(object sender, EventArgs e)
{
    using (Image&lt;Bgr, byte&gt; nextFrame = cap.QueryFrame())
    {
        if (nextFrame != null)
        {
            // there's only one channel (greyscale), hence the zero index
            //var faces = nextFrame.DetectHaarCascade(haar)[0];
            Image&lt;Gray, byte&gt; grayframe = nextFrame.Convert&lt;Gray, byte&gt;();
            Image&lt;Gray, Byte&gt; gray = nextFrame.Convert&lt;Gray, Byte&gt;();
            Image&lt;Gray, Byte&gt; gray1 = nextFrame.Convert&lt;Gray, Byte&gt;();

            var faces = grayframe.DetectHaarCascade(
                            haar, 1.4, 4,
                            HAAR_DETECTION_TYPE.DO_CANNY_PRUNING,
                            new Size(nextFrame.Width / 8, nextFrame.Height / 8)
                            )[0];

            MCvAvgComp[][] eyes = gray.DetectHaarCascade(eye, 1.1, 1, Emgu.CV.CvEnum.HAAR_DETECTION_TYPE.DO_CANNY_PRUNING, new Size(20, 20));
            gray.ROI = Rectangle.Empty;

            MCvAvgComp[][] mouthsDetected = gray.DetectHaarCascade(mouth, 1.1, 10, Emgu.CV.CvEnum.HAAR_DETECTION_TYPE.DO_CANNY_PRUNING, new Size(20, 20));
            gray1.ROI = Rectangle.Empty;

            foreach (MCvAvgComp mouthsnap in mouthsDetected[0])
            {
                Rectangle mouthRect = mouthsnap.rect;
                // mouthRect.Offset(f.rect.X, f.rect.Y);
                nextFrame.Draw(mouthRect, new Bgr(Color.Red), 2);
                detectedmouth = mouthRect;

            }
            foreach (MCvAvgComp eyesnap in eyes[0])
            {
                Rectangle eyeRect = eyesnap.rect;
                // mouthRect.Offset(f.rect.X, f.rect.Y);
                nextFrame.Draw(eyeRect, new Bgr(Color.Green), 2);
            }
            foreach (var face in faces)
            {
                nextFrame.Draw(face.rect, new Bgr(Color.LightGreen), 3);
                facesnap = face.rect;
            }

            pictureBox1.Image = nextFrame.ToBitmap();
        }
    }

}

private void Form1_Load(object sender, EventArgs e)
{
    cap = new Capture(0);
    // adjust path to find your xml
    //haar = new HaarCascade(""haarcascade_frontalface_alt2.xml"");
    haar = new HaarCascade(""haarcascade_frontalface_alt_tree.xml"");
    mouth = new HaarCascade(""Mouth.xml"");

    eye = new HaarCascade(""haarcascade_eye_tree_eyeglasses.xml"");
}

private void button1_Click(object sender, EventArgs e)
{
    Image snap = pictureBox1.Image;

    snap.Save(""c:\\snapshot.jpg"", System.Drawing.Imaging.ImageFormat.Jpeg);

    pictureBox2.Image = snap;
    pictureBox3.Image = cropImage(snap,facesnap);
    pictureBox4.Image = cropImage(snap, detectedmouth);

}

private static Image cropImage(Image img, Rectangle croparea)
{
    Bitmap bmpImage = new Bitmap(img);
    Bitmap bmpCrop = bmpImage.Clone(croparea, bmpImage.PixelFormat);
    return (Image)(bmpCrop);
}
</code></pre>

<p>Please help me in emotion detection and better mouth detection using c#.</p>
",2013-04-06 08:08:42,2013-04-06 08:08:42,Eye and Mouth detection from face using haar-cascades,<c#><.net><winforms><emgucv>,,,CC BY-SA 3.0,False,False,True,False,False
6068,15255680,2013-03-06 18:57:06,,"<p>So I'm new to image processing, and i'm kinda learning emgucv right now..
..I want to track a Ball with a specific color- orange.. however..
so..what i needed was to threshold, isolate , or binarize (i don't know the right term).. the image to retain a gray image of white and black. the white being the orange colors and black the non-orange.. (sorry if this sounds kinda dumb).. there are however many considerations when binarizing an image... the shadows.. the shades of oranges...</p>

<p>i'm confused as to what is the best function to use..
i've tried the inRange function for Image..</p>

<p>imgProcessed = imgOriginal.InRange(mincolor,maxcolor);</p>

<p>howver,.. i find it slow..and i can't really binarize all of the ball.. (from dark oranges to light oranges).. plus i gotta adjust the values everytime light conditions changes.. are there any ways to get ""all"" or atleast ""most"" of the shades of orange? Sorry..newbie here...I'd appreciate any help..code is not necessary..thanks!:D</p>

<p>there are so many functions to use.. HSV.. inrange.. cvthreshold..what are the best waY? will using hsv rather than bgr be faster?</p>
",,2014-01-12 22:03:46,Efficient Fast Color Extraction Emgucv,<performance><colors><tracking><emgucv><hsv>,,,CC BY-SA 3.0,False,False,True,False,False
6070,11395415,2012-07-09 12:53:05,,"<p>I am trying to programm an edge detection method. And I have used emgucv Image class. Since I need gray values I have declared it as </p>

<pre><code>Image&lt;Gray,float&gt; MyImage = new Image&lt;Gray,float&gt;;
</code></pre>

<p>I select an image and assign its pixel values into MyImage as</p>

<pre><code>public void selectImage()
          { 
               OpenFileDialog opp = new OpenFileDialog();
              if (opp.ShowDialog() == DialogResult.OK)
              {                 
                   MyImage = new Image&lt;Gray,float&gt;(opp.FileName);
                  InputArray = new Image&lt;Gray, float&gt;(opp.FileName);
                  Convert.ToString(MyImage);
                  pictureBox1.Image = MyImage.ToBitmap();                
              }             
          }
</code></pre>

<p>When I click on edge detection button it calls the main recursive function</p>

<pre><code>private void detect_edges_Click(object sender, EventArgs e)
        {          
           hueckel_operator(1, 1);
        }
</code></pre>

<p>This operator repeats itself with 5pixel intervals. In other words I apply it on x axis by incrementing x parameter by 5 and at the end of the row I increment y axis by 5 and so on.</p>

<p>In hueckel_operator, the function ""a()"" which calculates again a very heavy formula is being called 8 times. Here is the a() function</p>

<pre><code> public double a(int j,  int counter6,  int counter7)
            {

                for (int II = 0; II &lt;= j ; II++)
                {
                    for (KK = 1; KK &lt; 70; KK++)
                    {
                         x_value = input_i_x(KK); //this function brings the x coordinate
                         y_value = input_i_y(KK); // this function brings the y coordinate

                result += HueckelDisk(x_value,y_value,j) * MyImage[x_value+counter6, y_value+counter7].Intensity;
                //MyImage.Dispose();
                    }
                }                           
                return result;
            }
</code></pre>

<p>But the problem is approximately at the coordinate (75,5) it throws a stack overflow exception. I debugged it with performance analyse and MyImage seems to eat all memory. You probably wants to see recursive function but since it is too big I can not put it here and I am sure that recursive function (hueckel_operator()) can not reach terminating condition since I found out how many times it has been called. What I want is to find out if there is another way to calculate ""result"" in a more efficient way. </p>

<p>My other question is that, object MyImage is used in function a() 69*j times and does it mean that it allocates memory space 69*j times whenever a() is called?</p>

<p>During my desperate tries, I have declared and defined almost every variable as global in order to reduce the memory usage because I have thought otherwise whenever hueckel_operator() and a() are called, local variables would allocate extra memory in stack over and over, is it a good or necessary approach?</p>

<p>I use 4 very nested and heavy functions and I don't use any class. Would it be the main problem? To be honest I don't see anything here to convert into class.</p>

<p>I know, I have asked too many questions but I am really desperate right now. I am reading articles since some weeks and I guess I need a kick start. Any help would be appreciated.</p>

<p><img src=""https://i.stack.imgur.com/zwG4d.png"" alt=""enter image description here""></p>
",,2012-07-09 13:02:03,How to deal with memory stack overload,<c#><image-processing><stack-overflow><emgucv>,,,CC BY-SA 3.0,False,False,True,False,False
6085,15260961,2013-03-07 00:34:09,,"<p>I'm using EmguCV Matrix.Add method to append one matrix to another matrix.</p>

<pre><code>Emgu.CV.Matrix&lt;float&gt; descriptors = new Emgu.CV.Matrix&lt;float&gt;(0, dictionarySize);
Emgu.CV.Matrix&lt;float&gt; BOWDescriptor = imageDescriptorExtractor.Compute(trainingImage, keyPoints);
descriptors.Add(BOWDescriptor);
</code></pre>

<p>The corresponding OpenCV code is given below:</p>

<pre><code>Mat bowDescriptor(0, dictionarySize, CV_32FC1);
Mat bowDescriptor;
bowDE.compute(img, keypoints, bowDescriptor);
descriptors.push_back(bowDescriptor);
</code></pre>

<p>During compilation, I will not get any exception. But, when running the app I get the following error:</p>

<blockquote>
  <p><strong>An unhandled exception of type 'Emgu.CV.Util.CvException' occurred in Emgu.CV.dll Additional information: OpenCV: Unknown array type</strong></p>
</blockquote>

<p>Does this have something to do with CV_32FC1 data type? Is my OpenCV to EmguCV conversion correct?</p>

<p>Appreciate your help on this.</p>

<p>Thanks
Jay</p>
",,2013-03-07 01:35:41,OpenCV: Unknown Array Type error in Matrix.cpp,<c#><c++><opencv><matrix><emgucv>,,,CC BY-SA 3.0,True,True,True,False,False
6103,12368626,2012-09-11 11:24:28,,"<p>I'm working with Emgu Cv in Winforms to do face recognition using Kinect. Now, i want to move to WPF. However, the EmguCv library support only <strong>Bitmap</strong> class.</p>

<p>Can i use the Bitmap class (used in Winforms) in WPF ? if not, is there an other method to use Emgu cv with kinect in WPF?</p>

<p>Thanks.</p>
",,2014-10-12 23:17:22,Bitmap class in WPF,<wpf><bitmap><kinect><emgucv>,,,CC BY-SA 3.0,False,False,True,False,False
6109,11399190,2012-07-09 16:23:48,,"<p>I am totally new to programming using emgu.I recently understood that it would be helpful to use this library for image processing.So I need to have a good text or ebook which can help me to get familiar with different functions and structures.I would be thankful if you name the best of them and tell me where I can download them.</p>
",2014-04-13 20:42:31,2017-08-17 11:18:10,How can I start image processing using EMGU?,<emgucv>,,,CC BY-SA 3.0,False,False,True,False,False
6143,11402314,2012-07-09 20:09:06,,"<p>I have problems with the following code</p>

<pre><code>namespace MyApp
{    
    public partial class PhotoWindow : Window
    {
        private Capture _capture;

        public PhotoWindow ()
        {
            InitializeComponent();    
            _capture = new Capture();

            if (_capture != null)
            {
                //&lt;Image&gt; in XAML
                CaptureSource.Width = 150;
                CaptureSource.Height = 180;

                _capture.ImageGrabbed += ProcessFrame;
                _capture.Start();                
            }

            Activated += (s, e) =&gt; _capture.Start();
            Closing += (s, e) =&gt;
            {
                if (_capture == null) return;
                _capture.Stop();                
                _capture.Dispose();
            };
        }

        private void ProcessFrame(object sender, EventArgs e)
        {
            try
            {
                Image&lt;Bgr, Byte&gt; frame = _capture.RetrieveBgrFrame();                   
                CaptureSource.Source = Helper.ToBitmapSource(frame);
            }
            catch (Exception exception)
            {

                System.Windows.MessageBox.Show(exception.ToString());
            }
        }

    }
}
</code></pre>

<p>when I run the application I get the exception <code>System.InvalidOperationException: The thread that this call can not access this object because the owner is another thread</code> on line <code>CaptureSource.Source = Helper.ToBitmapSource(frame);</code></p>

<p><strong>As I can solve this?</strong></p>
",2012-07-09 20:54:32,2015-11-26 08:19:10,EmguCV ImageGrabbed Event WPF App,<c#><multithreading><emgucv>,,,CC BY-SA 3.0,False,False,True,False,False
6147,14303208,2013-01-13 11:59:49,,"<p>I have detected eyes using this code:</p>

<pre><code>MCvAvgComp[][] eyes = gray1.DetectHaarCascade(eye, 1.1, 1, 
       Emgu.CV.CvEnum.HAAR_DETECTION_TYPE.DO_CANNY_PRUNING, new Size(20, 20));
gray1.ROI = Rectangle.Empty;
foreach (MCvAvgComp eyesnap in eyes[0])
{
    Rectangle eyeRect = eyesnap.rect;
    eyeRect.Offset(f.rect.X, f.rect.Y);
    nextFrame.Draw(eyeRect, new Bgr(Color.Green), 2);
}
</code></pre>

<p>I want to take snapshot of both eyes in different picturebox. Can any one help me understand how I can take a snapshot of individual eyes?</p>
",2013-01-13 12:20:37,2013-01-13 16:25:14,Snap Shot of Individual Eyes,<c#><opencv><emgucv>,,,CC BY-SA 3.0,True,False,True,False,False
6165,9434989,2012-02-24 17:09:50,,"<p>I get this error:</p>

<blockquote>
  <p>Unable to find an entry point named 'cvCreateContourTree' in DLL
  'opencv_imgproc231'.</p>
</blockquote>

<p>I am programming in EmguCV 2.3 and have the latest binaries for OpenCV. I checked the DLL exports for 'opencv_imgproc231 and it appears this method is not exported. </p>

<p>Has this method been deprecated? refactored? the documentation seems to state this method is available.</p>

<p>Any ideas? </p>
",2012-02-24 19:03:04,2012-02-24 19:03:04, 'cvCreateContourTree' in DLL 'opencv_imgproc231' - deprecated?,<c#><visual-c++><opencv><emgucv>,,,CC BY-SA 3.0,True,False,True,False,False
6181,11406479,2012-07-10 04:10:56,,"<p>When i add Emgu.CV Refenrece</p>

<ul>
<li>Emgu.CV.dll</li>
<li>Emgu.CV.UI.dll</li>
<li>Emgu.Util.dll</li>
</ul>

<p>and try to debug in Visual studio 2010 (press the F5 key) then application close abruptly without any warn or alert.</p>

<p>my app have a MainWindow and open a new Window, qhen i try to open the second window (Contain Emgu.CV.Capture) the app close without warn or throw exception</p>
",,2012-07-10 04:10:56,EmguCV close abruptly when debug from visual studio,<visual-studio-2010><visual-studio-debugging><emgucv>,,,CC BY-SA 3.0,False,False,True,False,False
6213,10427338,2012-05-03 07:58:16,,"<p>If someone can share the code for </p>

<p>What is C++(OpenCV) equivalent for Image.setValue(...) method in C# EmguCV framework.
emgucv reference:
<a href=""http://www.emgu.com/wiki/files/2.3.0/document/Index.html"" rel=""nofollow"">http://www.emgu.com/wiki/files/2.3.0/document/Index.html</a></p>

<p>for example how to code in C++ next:</p>

<pre><code> private static Image&lt;Gray, Byte&gt; FilterPlate(Image&lt;Gray, Byte&gt; plate)
 {
  ...
  Image&lt;Gray, Byte&gt; thresh = plate.ThresholdBinaryInv(new Gray(120), new Gray(255));
  using (Image&lt;Gray, Byte&gt; plateMask = new Image&lt;Gray, byte&gt;(plate.Size))
  plateMask.SetValue(255.0);
  ...
  thresh.SetValue(0, plateMask);
  }
</code></pre>

<p>especially what is C++ equivalent for next:</p>

<pre><code>  thresh.SetValue(0, plateMask);
</code></pre>

<p>Thanks.</p>
",,2012-05-03 08:46:27,C++ OpenCV equivalent for C# EmguCV Image.setValue(...) method,<c#><c++><opencv><emgucv>,,,CC BY-SA 3.0,True,False,True,False,False
6245,13355723,2012-11-13 04:47:00,,"<p>I have a float[n,128] array. Now I want to convert each row into a separate vector as following:</p>

<p>// The code here is a Pseudo Code  </p>

<pre><code>int n=48;  
    float[,] arrFloat=new float[n,128];  
    VectorOfFloat v1 = new VectorOfFloat(128);  // Vn equals to number of n

     v1= arrFloat[0];
     v2=arrFloat[1]
      .
      .
      .
      .
      Vn
</code></pre>

<p><strong>What is the optimize way?</strong></p>

<hr>

<p>I could possibly write the code as following, but I think there should be a better way:</p>

<pre><code> List&lt;VectorOfFloat&gt; descriptorVec = new List&lt;VectorOfFloat&gt;();
VectorOfFloat v1 = new VectorOfFloat();  
                    var temp = new float[128];  
                    for (int i = 0; i &lt; descriptors1.GetLength(0); i++)  
                    {  
                        for (int j = 0; j &lt; descriptors1.GetLength(1); j++)  
                        {  
                            temp[j] = descriptors1[0, j];  
                        }  
                        v1.Push(temp);  
                        descriptorVec.Add(v1);  
                    }  
</code></pre>
",2012-11-13 06:21:34,2012-11-13 12:27:23,Convert each row of matrix( float) in to a vector,<c#><.net><c#-4.0><emgucv>,,,CC BY-SA 3.0,False,False,True,False,False
