,Id,CreationDate,DeletionDate,Body,LastEditDate,LastActivityDate,Title,Tags,ClosedDate,CommunityOwnedDate,ContentLicense,opencv,matlab,emgucv,scikit-image,ffmpeg
37689,34024041,2015-12-01 15:31:42,,"<p>I'm having trouble writing h264 video with OpenCV 3 via FFmpeg (""'X','2','6','4'"" FOURCC). I've seen all the related posts so far on SO, but nothing helps. Code:</p>

<pre><code>cv::VideoWriter writer(output_path.string(),    CV_FOURCC('X','2','6','4'), 60, frame_size);
</code></pre>

<p>Output:</p>

<blockquote>
  <p>OpenCV: FFMPEG: tag 0x34363258/'X264' is not supported with codec id
  28 and format 'mp4 / MP4 (MPEG-4 Part 14)' OpenCV: FFMPEG: fallback to
  use tag 0x00000021/'!???'</p>
</blockquote>

<p>The resulting video is extremely small (byte-wise) and unreadable. Setting the four_cc to -1 results in ""unknown tag"" from FFmpeg, I don't get any prompt to choose codec as others suggested.</p>

<p>The OpenCV 3 doc states: </p>

<blockquote>
  <p>FFMPEG backend with MP4 container natively uses other values as fourcc
  code: see <a href=""http://www.mp4ra.org/codecs.html"" rel=""noreferrer"">ObjectType</a>, so you may receive a warning message from OpenCV
  about fourcc code conversion.</p>
</blockquote>

<p>That page they refrence doesn't have h264 / x264 listed, and I'm not sure how to interpret that statement, since <a href=""https://stackoverflow.com/questions/28163201/writing-a-video-file-using-h-264-compression-in-opencv"">earlier SO posts</a> seem to all list X.2.6.4 as the appropriate code. Using H.2.6.4 actually gives identical output.</p>

<p>Any suggestions / workarounds?</p>

<p>P.S. the ffmpeg is most up-to-date from Ubuntu maintainers, it lists that it was configured with <code>--enable-libx264</code></p>

<p><strong>EDIT:</strong> I tried to use the mkv container instead of mp4. The warning about tag not being supported went away, but the resulting video is still unreadable.</p>
",2017-05-23 11:47:24,2018-09-07 17:49:54,Writing x264 from OpenCV 3 with FFmpeg on Linux,<c++><linux><opencv><video><ffmpeg>,,,CC BY-SA 3.0,True,False,False,False,True
37720,34103544,2015-12-05 10:00:24,,"<p>I got to the stage where I successfully populated the build file via CMake (configure and generate).</p>

<p>Once i run <code>make</code> when in the build directory via terminal, I get a fatal error at 48%, along with some others before.</p>

<pre><code>[ 47%] Building CXX object modules/videoio/CMakeFiles/opencv_videoio.dir/src/cap_mjpeg_decoder.cpp.o
[ 47%] Building CXX object modules/videoio/CMakeFiles/opencv_videoio.dir/src/cap_ffmpeg.cpp.o
[ 48%] Building CXX object modules/videoio/CMakeFiles/opencv_videoio.dir/src/cap_qtkit.mm.o
/Users/casparwylie/Desktop/Stuff/Programming/opencv/modules/videoio/src/cap_qtkit.mm:297:14: warning: null passed to a callee that requires a non-null argument [-Wnonnull]
    [NSTimer scheduledTimerWithTimeInterval:100 target:nil selector:@selector(doFireTimer:) userInfo:nil repeats:YES];
             ^                                         ~~~
1 warning generated.
[ 48%] Linking CXX shared library ../../lib/libopencv_videoio.dylib
Undefined symbols for architecture x86_64:
  ""_CMBlockBufferCreateWithMemoryBlock"", referenced from:
      _videotoolbox_common_end_frame in libavcodec.a(videotoolbox.o)
  ""_CMSampleBufferCreate"", referenced from:
      _videotoolbox_common_end_frame in libavcodec.a(videotoolbox.o)
  ""_CMVideoFormatDescriptionCreate"", referenced from:
      _av_videotoolbox_default_init2 in libavcodec.a(videotoolbox.o)
  ""_ModPlug_GetCurrentOrder"", referenced from:
</code></pre>

<p>What does this error mean, and are there any fixes or work arounds?</p>
",2015-12-05 14:39:41,2016-08-12 03:45:28,Error while building openCV 3.0.0 on Mac,<macos><qt><opencv><terminal><cmake>,,,CC BY-SA 3.0,True,False,False,False,True
37732,34026589,2015-12-01 17:39:30,,"<p>I have a requirement of splitting a video into a series of frames (images) that must work on both Windows and Mac systems (using Mono). Originally I developed this for Windows using AForge.Net but unfortunately it looks like Mono does not support AForge.Net. </p>

<p>The error I get when running this on Mono is</p>

<pre><code>AForge.Video.FFMPEG.dll contains native code that cannot be executed by Mono
in modules loaded from byte arrays. The assembly was probably created using C++/CLI.
</code></pre>

<p>So my question is if anyone knew of a similar framework to AForge that can split videos into images that is supported on Mono as well. </p>
",,2015-12-01 17:39:30,Is there a way of splitting a video into images that is supported on Mono?,<c#><image-processing><video><mono><aforge>,,,CC BY-SA 3.0,False,False,False,False,True
37741,33891552,2015-11-24 10:47:26,,"<p>I am trying to process recorded videos for feature point recognition. When I process the video at it's full resolution (1280*720) the video playback is slower than it should be. Whenever I reduce the resolution down to 640*360 the fps drops dramatically. What would be the cause of this?</p>

<pre><code>  if(captureOpen == false){
    img_scene = cvCaptureFromFile(""20151115_154042_582.mp4"");
  }
  while(1) {
    image = cvQueryFrame(img_scene);
    if(image.empty()) {
      cout &lt;&lt; ""IMAGE EMPTY"" &lt;&lt; endl;
      continue;
    }
    else {
      frameCount++;
    }
    cvtColor(image, gray, CV_BGR2GRAY);
    captureOpen = true;
    processingThread(gray, imageIndex);
    myfile &lt;&lt; cvGetCaptureProperty(img_scene, CV_CAP_PROP_POS_FRAMES) &lt;&lt; endl;
    imshow(""Output"", gray);
    key = cvWaitKey(5);
</code></pre>

<p>I've tried reducing <code>cvWaitKey();</code> to <code>1</code> but it doesn't seem to have any noticeable effect on fps, I've also tried removing the gray scale conversion but that does not have a noticeable effect either.</p>

<p>(I've tried both handbrake and ffmpeg to reduce the resolution)</p>
",2015-11-24 10:56:13,2015-11-24 10:56:13,OpenCV fps reduced when video resized,<c++><opencv><video><frame-rate>,,,CC BY-SA 3.0,True,False,False,False,True
37918,34041665,2015-12-02 11:30:06,,"<p>I have installed Opencv 3.0.0 on centos referred  <a href=""http://www.pyimagesearch.com/2015/06/22/install-opencv-3-0-and-python-2-7-on-ubuntu/"" rel=""nofollow"">http://www.pyimagesearch.com/2015/06/22/install-opencv-3-0-and-python-2-7-on-ubuntu/</a> ,and after having some building package issue i have reached and installed successfully but not able to find cv2.so.</p>

<p>I have searched using sudo find / -name ""cv2.so""</p>

<p>In centos i have Python 2.6 and in virtualenv Python 2.7.5 .</p>

<p>I have tried using git clone <a href=""https://github.com/Itseez/opencv.git"" rel=""nofollow"">https://github.com/Itseez/opencv.git</a>.</p>

<p>when it won't work then i have installed beta version.</p>

<pre><code>-- 
--   OpenCL:
--     Version:                     dynamic
--     Include path:                /path/to/opencv-build/opencv-3.0.0-beta/3rdparty/include/opencl/1.2
--     Use AMDFFT:                  NO
--     Use AMDBLAS:                 NO
-- 

cmake -D CMAKE_BUILD_TYPE=RELEASE \
    -D CMAKE_INSTALL_PREFIX=/usr/local \
    -D INSTALL_C_EXAMPLES=ON \
    -D INSTALL_PYTHON_EXAMPLES=ON \
    -D OPENCV_EXTRA_MODULES_PATH=~/opencv_contrib/modules \
    -D BUILD_EXAMPLES=ON ..

output : 

Detected version of GNU GCC: 44 (404)
-- Found ZLIB: /usr/lib64/libz.so (found suitable version ""1.2.3"", minimum required is ""1.2.3"") 
-- Found ZLIB: /usr/lib64/libz.so (found version ""1.2.3"") 
-- Found OpenEXR: /usr/lib64/libIlmImf.so
-- checking for module 'gtk+-3.0'
--   package 'gtk+-3.0' not found
-- checking for module 'gstreamer-base-1.0'
--   package 'gstreamer-base-1.0' not found
-- checking for module 'gstreamer-video-1.0'
--   package 'gstreamer-video-1.0' not found
-- checking for module 'gstreamer-app-1.0'
--   package 'gstreamer-app-1.0' not found
-- checking for module 'gstreamer-riff-1.0'
--   package 'gstreamer-riff-1.0' not found
-- checking for module 'gstreamer-pbutils-1.0'
--   package 'gstreamer-pbutils-1.0' not found
-- Looking for linux/videodev.h
-- Looking for linux/videodev.h - found
-- Looking for linux/videodev2.h
-- Looking for linux/videodev2.h - found
-- Looking for sys/videoio.h
-- Looking for sys/videoio.h - not found
-- checking for module 'libavcodec'
--   package 'libavcodec' not found
-- checking for module 'libavformat'
--   package 'libavformat' not found
-- checking for module 'libavutil'
--   package 'libavutil' not found
-- checking for module 'libswscale'
--   package 'libswscale' not found
-- Looking for libavformat/avformat.h
-- Looking for libavformat/avformat.h - not found
-- Looking for ffmpeg/avformat.h
-- Looking for ffmpeg/avformat.h - not found
-- found IPP (ICV version): 8.2.1 [8.2.1]
-- at: /path/to/opencv-build/opencv-3.0.0-beta/3rdparty/ippicv/unpack/ippicv_lnx
-- Could NOT find PythonLibs (missing:  PYTHON_LIBRARIES PYTHON_INCLUDE_DIRS) (Required is exact version ""2.7.5"")
Traceback (most recent call last):
  File ""&lt;string&gt;"", line 1, in &lt;module&gt;
ImportError: No module named numpy.distutils
-- Could NOT find PythonInterp: Found unsuitable version ""2.6.6"", but required is at least ""3.4"" (found /usr/bin/python)
-- Could NOT find PythonInterp: Found unsuitable version ""2.6.6"", but required is at least ""3.2"" (found /usr/bin/python)
-- Could NOT find JNI (missing:  JAVA_AWT_LIBRARY JAVA_JVM_LIBRARY JAVA_INCLUDE_PATH JAVA_INCLUDE_PATH2 JAVA_AWT_INCLUDE_PATH) 
-- Could NOT find Matlab (missing:  MATLAB_MEX_SCRIPT MATLAB_INCLUDE_DIRS MATLAB_ROOT_DIR MATLAB_LIBRARIES MATLAB_LIBRARY_DIRS MATLAB_MEXEXT MATLAB_ARCH MATLAB_BIN) 
-- VTK is not found. Please set -DVTK_DIR in CMake to VTK build directory, or to VTK install subdirectory with VTKConfig.cmake file
-- 
-- General configuration for OpenCV 3.0.0-beta =====================================
--   Version control:               unknown
-- 
--   Platform:
--     Host:                        Linux 2.6.32-042stab092.2 x86_64
--     CMake:                       2.8.12.2
--     CMake generator:             Unix Makefiles
--     CMake build tool:            /usr/bin/gmake
--     Configuration:               RELEASE
-- 
--   C/C++:
--     Built as dynamic libs?:      YES
--     C++ Compiler:                /usr/bin/c++  (ver 4.4.7)
--     C++ flags (Release):         -fsigned-char -W -Wall -Werror=return-type -Werror=non-virtual-dtor -Werror=address -Werror=sequence-point -Wformat -Werror=format-security -Wmissing-declarations -Wundef -Winit-self -Wpointer-arith -Wshadow -Wsign-promo -fdiagnostics-show-option -Wno-long-long -pthread -fomit-frame-pointer -msse -msse2 -msse3 -ffunction-sections -fvisibility=hidden -fvisibility-inlines-hidden -O3 -DNDEBUG  -DNDEBUG
--     C++ flags (Debug):           -fsigned-char -W -Wall -Werror=return-type -Werror=non-virtual-dtor -Werror=address -Werror=sequence-point -Wformat -Werror=format-security -Wmissing-declarations -Wundef -Winit-self -Wpointer-arith -Wshadow -Wsign-promo -fdiagnostics-show-option -Wno-long-long -pthread -fomit-frame-pointer -msse -msse2 -msse3 -ffunction-sections -fvisibility=hidden -fvisibility-inlines-hidden -g  -O0 -DDEBUG -D_DEBUG
--     C Compiler:                  /usr/bin/cc
--     C flags (Release):           -fsigned-char -W -Wall -Werror=return-type -Werror=non-virtual-dtor -Werror=address -Werror=sequence-point -Wformat -Werror=format-security -Wmissing-declarations -Wmissing-prototypes -Wstrict-prototypes -Wundef -Winit-self -Wpointer-arith -Wshadow -fdiagnostics-show-option -Wno-long-long -pthread -fomit-frame-pointer -msse -msse2 -msse3 -ffunction-sections -fvisibility=hidden -O3 -DNDEBUG  -DNDEBUG
--     C flags (Debug):             -fsigned-char -W -Wall -Werror=return-type -Werror=non-virtual-dtor -Werror=address -Werror=sequence-point -Wformat -Werror=format-security -Wmissing-declarations -Wmissing-prototypes -Wstrict-prototypes -Wundef -Winit-self -Wpointer-arith -Wshadow -fdiagnostics-show-option -Wno-long-long -pthread -fomit-frame-pointer -msse -msse2 -msse3 -ffunction-sections -fvisibility=hidden -g  -O0 -DDEBUG -D_DEBUG
--     Linker flags (Release):      
--     Linker flags (Debug):        
--     Precompiled headers:         YES
-- 
--   OpenCV modules:
--     To be built:                 core flann imgproc imgcodecs videoio highgui ml features2d calib3d objdetect photo video shape stitching superres ts videostab
--     Disabled:                    world
--     Disabled by dependency:      -
--     Unavailable:                 androidcamera cuda cudaarithm cudabgsegm cudacodec cudafeatures2d cudafilters cudaimgproc cudalegacy cudaoptflow cudastereo cudawarping cudev java python2 python3 viz
-- 
--   GUI: 
--     QT:                          NO
--     GTK+ 2.x:                    YES (ver 2.24.23)
--     GThread :                    YES (ver 2.28.8)
--     GtkGlExt:                    NO
--     OpenGL support:              NO
--     VTK support:                 NO
-- 
--   Media I/O: 
--     ZLib:                        /usr/lib64/libz.so (ver 1.2.3)
--     JPEG:                        /usr/lib64/libjpeg.so (ver )
--     WEBP:                        /usr/lib64/libwebp.so (ver encoder: 0x0202)
--     PNG:                         /usr/lib64/libpng.so (ver 1.2.49)
--     TIFF:                        /usr/lib64/libtiff.so (ver 42 - 3.9.4)
--     JPEG 2000:                   /usr/lib64/libjasper.so (ver 1.900.1)
--     OpenEXR:                     /usr/lib64/libImath.so /usr/lib64/libIlmImf.so /usr/lib64/libIex.so /usr/lib64/libHalf.so /usr/lib64/libIlmThread.so (ver 1.6.1)
--     GDAL:                        NO
-- 
--   Video I/O:
--     DC1394 1.x:                  NO
--     DC1394 2.x:                  YES (ver 2.1.2)
--     FFMPEG:                      NO
--       codec:                     NO
--       format:                    NO
--       util:                      NO
--       swscale:                   NO
--       gentoo-style:              NO
--     GStreamer:                   
--       base:                      YES (ver 0.10.29)
--       video:                     YES (ver 0.10.29)
--       app:                       YES (ver 0.10.29)
--       riff:                      YES (ver 0.10.29)
--       pbutils:                   YES (ver 0.10.29)
--     OpenNI:                      NO
--     OpenNI PrimeSensor Modules:  NO
--     OpenNI2:                     NO
--     PvAPI:                       NO
--     GigEVisionSDK:               NO
--     UniCap:                      NO
--     UniCap ucil:                 NO
--     V4L/V4L2:                    Using libv4l (ver 0.6.3)
--     XIMEA:                       NO
--     Xine:                        NO
-- 
--   Other third-party libraries:
--     Use IPP:                     8.2.1 [8.2.1]
--          at:                     /path/to/opencv-build/opencv-3.0.0-beta/3rdparty/ippicv/unpack/ippicv_lnx
--     Use IPP Async:               NO
--     Use Eigen:                   NO
--     Use TBB:                     NO
--     Use OpenMP:                  NO
--     Use GCD                      NO
--     Use Concurrency              NO
--     Use C=:                      NO
--     Use Cuda:                    NO
--     Use OpenCL:                  YES
-- 
--   OpenCL:
--     Version:                     dynamic
--     Include path:                /path/to/opencv-build/opencv-3.0.0-beta/3rdparty/include/opencl/1.2
--     Use AMDFFT:                  NO
--     Use AMDBLAS:                 NO
-- 
--   Python 2:
--     Interpreter:                 /path/to/venv/bin/python2.7 (ver 2.7.5)
-- 
--   Python 3:
--     Interpreter:                 NO
-- 
--   Python (for build):            /path/to/venv/bin/python2.7
-- 
--   Java:
--     ant:                         NO
--     JNI:                         NO
--     Java wrappers:               NO
--     Java tests:                  NO
-- 
--   Matlab:
--     mex:                         NO
-- 
--   Documentation:
--     Build Documentation:         NO
--     Sphinx:                      NO
--     PdfLaTeX compiler:           NO
--     PlantUML:                    NO
--     Doxygen:                     YES (/usr/bin/doxygen)
-- 
--   Tests and samples:
--     Tests:                       YES
--     Performance tests:           YES
--     C/C++ Examples:              YES
-- 
--   Install path:                  /usr/local
-- 
--   cvconfig.h is in:              /path/to/opencv-build/opencv-3.0.0-beta/build
-- -----------------------------------------------------------------
-- 
-- Configuring done
-- Generating done
-- Build files have been written to: /path/to/opencv-build/opencv-3.0.0-beta/build
</code></pre>

<p>How to fix this issue.
Thanks</p>
",2015-12-03 05:47:53,2015-12-03 06:28:40,Install Opencv 3.0.0 on centos 6,<python><opencv><centos6>,,,CC BY-SA 3.0,True,True,False,False,True
38012,33975245,2015-11-28 19:02:07,,"<p>I want to run a simple <code>.flv</code> to <code>.mp4</code> conversion on a Linux machine</p>

<p>Till now I was including the following dependencies and it was working fine on Ubuntu 12.x and CentOS</p>

<pre><code>&lt;dependency&gt;
   &lt;groupId&gt;org.bytedeco.javacpp-presets&lt;/groupId&gt;
   &lt;artifactId&gt;ffmpeg&lt;/artifactId&gt;
   &lt;version&gt;2.7.1-1.0&lt;/version&gt;
   &lt;classifier&gt;linux-x86_64&lt;/classifier&gt;
&lt;/dependency&gt;
</code></pre>

<p>Red Hat uname -a </p>

<pre><code>x86_64 #1 SMP Tue Sep 16 01:56:35 EDT 2014 x86_64 x86_64 x86_64 GNU/Linux

Red Hat lsb_release -a
LSB Version:    :base-4.0-amd64:base-4.0-noarch:core-4.0-amd64:core-4.0-noarch:graphics-4.0-amd64:graphics-4.0-noarch:printing-4.0-amd64:printing-4.0-noarch
Distributor ID: RedHatEnterpriseServer
Description:    Red Hat Enterprise Linux Server release 6.6 (Santiago)
Release:        6.6
Codename:       Santiago
</code></pre>

<p>CentOS uname -a</p>

<pre><code>.x86_64 #1 SMP Tue Nov 3 19:10:07 UTC 2015 x86_64 x86_64 x86_64 GNU/Linux
</code></pre>

<p>However when trying it in RedHat Linux I get the following exceptions</p>

<p>Application startup failed</p>

<pre><code>java.lang.NoClassDefFoundError: Could not initialize class org.bytedeco.javacpp.avutil
    at java.lang.Class.forName0(Native Method)
    at java.lang.Class.forName(Class.java:270)
    at org.bytedeco.javacpp.Loader.load(Loader.java:390)
    at org.bytedeco.javacpp.Loader.load(Loader.java:358)
    at org.bytedeco.javacpp.avformat$AVFormatContext.&lt;clinit&gt;(avformat.java:2539)
    at org.bytedeco.javacv.FFmpegFrameGrabber.startUnsafe(FFmpegFrameGrabber.java:383)
    at org.bytedeco.javacv.FFmpegFrameGrabber.start(FFmpegFrameGrabber.java:377)
    at com.example.Application.convert(Application.java:53)
    at com.example.Application.run(Application.java:103)
    at org.springframework.boot.SpringApplication.runCommandLineRunners(SpringApplication.java:674)
    at org.springframework.boot.SpringApplication.afterRefresh(SpringApplication.java:693)
    at org.springframework.boot.SpringApplication.run(SpringApplication.java:322)
    at org.springframework.boot.SpringApplication.run(SpringApplication.java:969)
    at org.springframework.boot.SpringApplication.run(SpringApplication.java:958)
    at com.example.Application.main(Application.java:28)
    at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
    at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
    at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
    at java.lang.reflect.Method.invoke(Method.java:606)
    at org.springframework.boot.loader.MainMethodRunner.run(MainMethodRunner.java:53)
    at java.lang.Thread.run(Thread.java:745)
</code></pre>

<p>I tried with 32 bit version:</p>

<pre><code>&lt;dependency&gt;
   &lt;groupId&gt;org.bytedeco.javacpp-presets&lt;/groupId&gt;
   &lt;artifactId&gt;ffmpeg&lt;/artifactId&gt;
   &lt;version&gt;2.7.1-1.0&lt;/version&gt;
   &lt;classifier&gt;linux-x86&lt;/classifier&gt;
&lt;/dependency&gt;
</code></pre>

<p>Same result.</p>

<p>Then I tried with simply </p>

<p>
   org.bytedeco
   javacv
   1.0
</p>

<p>and <code>mvn package -Dplatform.dependencies=true</code> so I got ALL dependencies. </p>

<p>Still the same. Any one have an idea what I'm doing wrong?</p>
",,2015-11-28 19:33:15,JavaCV RedHat Linux 6.6 x64 NoClassDefFound: Could not initialize class org.bytedeco.javacpp.avutil,<java><ffmpeg><javacv>,,,CC BY-SA 3.0,False,False,False,False,True
38014,34167691,2015-12-08 22:58:00,,"<p>How can I pipe openCV images to ffmpeg (running ffmpeg as a subprocess)?
(I am using spyder/anaconda)</p>

<p>I am reading frames from a video file and do some processing on each frame.</p>

<pre><code>import cv2   
cap = cv2.VideoCapture(self.avi_path)
img = cap.read()
gray = cv2.cvtColor(img[1], cv2.COLOR_BGR2GRAY)
bgDiv=gray/vidMed #background division
</code></pre>

<p>then, to pipe the processed frame to ffmpeg, I found this command in a related question:</p>

<pre><code>sys.stdout.write( bgDiv.tostring() )
</code></pre>

<p>next, I am trying to run ffmpeg as a subprocess:</p>

<pre><code>cmd='ffmpeg.exe -f rawvideo -pix_fmt gray -s 2048x2048 -r 30 -i - -an -f avi -r 30 foo.avi'
sp.call(cmd,shell=True)
</code></pre>

<p>(this also from the mentioned post)
However, this fills my IPython console with cryptic hieroglyphs and then crashes it. any advice?</p>

<p>ultimately, I would like to pipe out 4 streams and have ffmpeg encode those 4 streams in parallel.</p>
",,2020-07-02 14:36:03,Pipe opencv images to ffmpeg using python,<python><opencv><video><ffmpeg>,,,CC BY-SA 3.0,True,False,False,False,True
38084,34095957,2015-12-04 19:24:29,,"<p>I can't get opencv 3.0.0 (the pre-compiled version from the opencv website) to even compile when trying to open files using VideoCapture.</p>

<p>I pared my code down to just this:</p>

<pre><code>#include ""stdafx.h""
#include &lt;opencv/cxcore.h&gt;
#include &lt;opencv2/core/mat.hpp&gt;
#include &lt;opencv2/highgui/highgui.hpp&gt;
#include &lt;iostream&gt;
#include &lt;opencv/cxcore.h&gt;
#include &lt;opencv/highgui.h&gt;
#include &lt;opencv/cv.h&gt;
#include &lt;opencv2/opencv.hpp&gt;
#include &lt;opencv2/core/core.hpp&gt;

#include &lt;string&gt;
#include &lt;cmath&gt;
#include &lt;time.h&gt;

using namespace cv;
using namespace std;
int main() {
   VideoCapture inputCap(""C:/Users/user.name/Desktop/Video0022.mp4"");
}
</code></pre>

<p>And compiling it yields: <code>opencv_ffmpeg300_64.dll : fata error LNK1107: invalid or corrupt file: cannot read at 0x408</code>, in the file opencv_ffmpeg300_64.dll, line 1, col 1.</p>

<p>This is using Visual Studio Express 2012, on a Win 7 machine, compiling in x64, in C++. I've tried compiling the code in Release mode, and Debug mode, and it gives the same error. The dll is in the linker additional dependencies, and I have the library it's in in the additional library directories.</p>

<p>That didn't work, and looking around I saw that in the Java and Python versions, adding the directory to the path variable sometimes worked. So did that, rebooted, tried again, same error.</p>

<p>Then I just started adding the dll everywhere it could possibly be useful - all through the My Documents/Visual Studio 12/Projects/ProjectName folder, in multiple places in the opencv folder, and still the same error.  </p>

<p>I also tried turning off the enabling incremental linking, and that didn't work either. </p>

<p>I'm pretty sure it's not a codec problem, as this was working in opencv 2.4.7/visual studio 10 (I renamed the folder opencv 2 folder to not mess with the opencv 3.0.0 install). </p>

<p>The video itself is fine, I'm able to open it in VLC and windows media player no problem, and with the older opencv stuff.</p>

<p>If I remove the dll from the linker additional dependencies, I can actually compile the .cpp, but then it never actually opens the file (<code>inputCap.isOpened()</code> always returns false). However, I can open webcams with no problem. </p>

<p>--</p>

<p>Edit: I changed the release runtime library to /MT instead of /MD, removed the opencv_ffmpeg300_64.dll on both the debug and the release versions of the linker additional dependencies and now both the release and the debug compile and work fine for that video file. </p>
",2015-12-04 19:56:48,2015-12-18 00:52:53,Can't read mp4 files in opencv 3,<c++><opencv><visual-studio-2012>,,,CC BY-SA 3.0,True,False,False,False,True
38120,34312534,2015-12-16 12:48:59,,"<p><strong>Development Environment</strong></p>

<pre><code>Development OS : Windows 8.1 Pro
VS : 2013
App: Winform &amp; WPF
MSSQL : 2012
EF : 6.0
EMGU.CV : 3.0.0
ffmpeg, Nreco, office.interop and several other plugins installed with app.
</code></pre>

<p>We have developed a vehicle tracking system with the help of emgu.cv for image processing. we are using capture method to grab images from the input video file and process images. Any way, the application is almost done. To test the application, we are trying it in several machines. Like with different cores / different OS (w7/w8/w8.1/w10) etc. </p>

<p>we are installing MSSQL express 2012, .net fw 4.5, 4.5.1, before using the app in pc's where vs is not installed.</p>

<p>in most of the case, our test pc has VS 2013, and in those pc, there are no problem running this application.</p>

<p>Some pc have adobe products but not VS. But they are running the application too.</p>

<p>But those pc, just have installed or dont have any adobe product or VS, they are crashing at the same point( in 5 pc).</p>

<pre><code>    Application: VehicleTrackingSystem.exe
Framework Version: v4.0.30319
Description: The process was terminated due to an unhandled exception.
Exception Info: System.TypeInitializationException
Stack:
   at Emgu.CV.CvInvoke.cvReleaseCapture(IntPtr ByRef)
   at Emgu.CV.Capture.DisposeObject()
   at Emgu.Util.DisposableObject.Dispose(Boolean)
   at Emgu.Util.DisposableObject.Finalize()
</code></pre>

<p>Same solution is running in several pc as mentioned before. But in some cases, it shows (basically in win 7) <code>System.dllnotfoundexception</code>.</p>

<p>Its assumed that, some dlls are mismatching, may be because of VS installation or adobe product installation. I have tried <strong>Dependency Walker</strong> but in Positive PC and negetive PC all dll is similar. But the dll's file version is not same though.</p>

<p>how to solve this?</p>
",,2015-12-16 12:48:59,DLL dependency in different system or OS,<c#><.net><winforms><dll><emgucv>,,,CC BY-SA 3.0,False,False,True,False,True
38250,34225060,2015-12-11 13:49:22,,"<p>I am using <code>CV::VideoCapture</code> to capture frames from an IP camera. It works most of time, however, sometimes it reports the error:</p>

<pre><code>[mjpeg @ 0x233aea0] overread 8
</code></pre>

<p>And when this error occurred, my program just stuck there. <a href=""https://superuser.com/questions/559973/ffmpeg-convert-jpeg-images-to-video"">This</a> might explain why. But how can I solve it in C++ code? Can OpenCV handle this error without terminate the program?</p>

<p>p.s. I found that if I didn't call <code>CV::VideoCapture::read()</code> immediately, but wait for a while, like 60 seconds, after <code>CV::VideoCapture::open()</code>, this error occurred everytime! Is it a bug of OpenCV?</p>

<pre><code>#include &lt;unistd.h&gt;
#include &lt;opencv2/highgui/highgui.hpp&gt;
#include &lt;iostream&gt;

int main(int argc, char* argv[]) {
  // argv[1] is a valid url, like ""http://xxxx/mjpg/video.mjpg""
  cv::VideoCapture cap(argv[1]);
  if (!cap.isOpened()) {
    std::cout &lt;&lt; ""Cannot Open Camera!"" &lt;&lt; std::endl;
    return -1;
  }
  // The error occures if I pause for a while.
  // But it is okay when I capture frames from video files intead of IP camera.
  sleep(60);
  while (static_cast&lt;char&gt;(cv::waitKey(1)) != 'q') {
    cv::Mat frame;
    cap &gt;&gt; frame;
    if (frame.empty()) break;
    cv::imshow(""frame"", frame);
  }
}
</code></pre>
",2017-03-20 10:18:21,2015-12-12 11:30:06,A bug in CV::VideoCapture::open()?,<c++><opencv><ffmpeg>,,,CC BY-SA 3.0,True,True,False,False,True
