,Unnamed: 0,Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense,HotScore
694,694,16404092,1,16404536.0,,2013-05-06 17:37:39,,12,45470,please look following code define atl apartment threaded include may derive class ccommodule use want override something change name module extern ccommodule module include include include using namespace std int main int argc char argv cout hello endl ispvoice pvoice null failed coinitialize null return false hresult hr cocreateinstance clsid spvoice null clsctx iid ispvoice void pvoice succeeded hr cout succeeded endl hr pvoice speak l hello world null pvoice release pvoice null else cout succeeded endl couninitialize return true using qt run code get error open include file atlbase h file directory noticed file atlbase h atlcom h machine however code run without error laptop got file thinking getting copy file desktop computer work yes folder copy new window programming qt speech,2019-09-29 13:56:14,2019-09-29 13:56:14,open include file atlbase h file directory,c++ windows qt header-files sapi,5,4,1.0,2019-03-11 22:35:08,,CC BY-SA 4.0,4.2409414335341705e-06
4585,4585,43834119,1,,,2017-05-07 16:50:21,,12,6882,want speech recognition objective c app using io speech framework found swift example able find anything objective c possible access framework objective c,2018-04-12 08:28:12,2018-04-12 08:28:12,implement speech text via speech framework,ios objective-c speech-recognition speech-to-text mobile-application,1,3,6.0,2017-05-07 20:20:29,,CC BY-SA 3.0,4.175052216962743e-06
4051,4051,40894457,1,40933388.0,,2016-11-30 17:21:50,,32,15720,looking building speech text app fun research found inbuilt speech text api using recognizerintent free also found google offerieng cloud speech api charge question difference use inbuilt recognizerintent free,2016-11-30 23:29:15,2017-07-06 08:05:44,difference android speech text api recognizer intent google cloud speech api,android google-cloud-speech,1,5,10.0,,,CC BY-SA 3.0,4.147115250686367e-06
1134,1134,17825820,1,17834896.0,,2013-07-24 05:25:21,,11,4522,e info printing bunch log know turn searched e info source file pocket base sphinx wa able find set flag,2013-07-24 11:26:25,2020-09-18 03:07:45,turn e info pocketsphinx,cmusphinx,4,0,3.0,,,CC BY-SA 3.0,4.059336633889204e-06
1923,1923,23047433,1,,,2014-04-13 19:31:16,,27,18218,asking question checked stackoverflow thread related issue without success please answer link thread want save record audio google recognition service used speech text operation using recognizerintent speechrecognizer experienced many idea onbufferreceived recognitionlistener know working test see happens onbufferreceived never called tested galaxy nexus jb used medium recorder working breaking speech recognition one operation allowed mic tried find recognition service saving temporary audio file execution speech text api copy without success wa almost desperate noticed google keep application need debuged little keep application using logcat app also calling recognizerintent action recognize speech like developer trigger speech text keep saving audio hide api google cheating thank help best regard,2017-12-29 22:09:44,2018-01-19 10:44:33,record save audio voice recognition intent,android speech-recognition speech-to-text,3,0,17.0,,,CC BY-SA 3.0,4.0518727799969025e-06
3488,3488,37734868,1,37882934.0,,2016-06-09 19:43:34,,11,10865,test app us google voice continuous manner play beep sound every time google recognition service called trying get rid beep sound read thread muting music stream would work trying find beep file location could go delete system followed thread see file system file,2016-06-19 02:57:00,2017-06-13 17:13:09,muting google voice recognition beep sound,android speech-recognition voice-recognition android-speech-api google-voice-search,4,5,1.0,,,CC BY-SA 3.0,4.003746732706556e-06
91,91,10881370,1,10881620.0,,2012-06-04 12:35:24,,22,50141,would like change gender age voice system speech c example girl year find simple example help adjust parameter,2016-11-09 17:42:59,2018-06-15 00:54:26,change voice synthesizer gender age c,c# speech synthesizer,5,0,5.0,,,CC BY-SA 3.0,3.996853059024925e-06
2113,2113,30689606,1,30689807.0,,2015-06-07 02:52:16,,23,22932,way issue voice command something like ok google ask xxx app specific question command launch app recognized text app specific question command app ha speech recognition service using app ask question ok google handle,,2017-02-01 09:40:41,android app integrated ok google,android speech-recognition google-now,3,1,12.0,,,CC BY-SA 3.0,3.92426273470185e-06
632,632,12449242,1,12580027.0,,2012-09-16 17:52:06,,11,5151,need recognize alphabet spoken user device microphone device could android driven mobile phone example user say r give r accomplish spoken letter recognition java looking idea easily expressed code edit based one suggestion david hilditch came following map character sounding word ye yay b bee c see sea thee dee de e eh ee f eff f g jee h edge hedge hatch itch aye eye j je jay joy k kay ke l el yell hell yam em n yen en oh vow waw p pee pay pie q queue r err year yes tee tea u u v wee w double x axe z zed zee jed,2020-03-15 01:17:00,2020-03-15 01:17:00,recognize letter said person using java,java android speech speech-to-text,6,6,4.0,,,CC BY-SA 4.0,3.7655870250824445e-06
754,754,16408163,1,16412537.0,,2013-05-06 22:14:08,,17,9276,find documentation arpa language model format developing simple speech recognition app pocket sphinx stt engine arpa recommended performance reason want understand much adjust language model custom need found brief arpa format description http kered org blog arpa language model file format http www speech sri com project srilm manpages ngram format html http www speech c cmu edu slm toolkit documentation html beginner stt trouble wrap head around n gram etc looking detailed doc something like documentation jsgf grammar http www w org tr jsgf,2016-07-21 19:10:58,2019-12-18 07:04:34,arpa language model documentation,nlp speech-recognition cmusphinx sphinx4 language-model,3,2,12.0,,,CC BY-SA 3.0,3.7528685901333152e-06
1963,1963,21952736,1,33847064.0,,2014-02-22 10:05:00,,13,4386,web speech api specification say text attribute attribute specifies text synthesized spoken utterance may either plain text complete well formed ssml document speech synthesis engine support ssml support certain tag user agent speech engine must strip away tag support speak text doe provide example using ssml document tried following chrome var msg new speechsynthesisutterance msg text xml version r nabcd speechsynthesis speak msg work voice attempted narrate xml tag code valid provide object instead trying understand whether chrome violates specification reported bug whether code invalid,,2019-11-24 23:10:16,right way use ssml web speech api,google-chrome speech-synthesis webspeech-api,3,7,3.0,,,CC BY-SA 3.0,3.699568282063791e-06
915,915,20828605,1,20828694.0,,2013-12-29 18:27:48,,13,34928,need api library allow convert wav file medium file necessary text equivalent doe library api like exist,,2019-10-04 14:32:55,speech text api library,java text speech,2,0,1.0,2013-12-29 20:37:53,,CC BY-SA 3.0,3.6536456740084648e-06
4246,4246,42033223,1,,,2017-02-03 21:23:49,,18,3375,way java detect android device ha offline speech recognition language installed doe prompt user download know ask speech text prefer offline speech text know device ha language installed question use offline speech work question detect download install offline speech language java app code e app detect offline german language installed prompt user download install,2017-02-11 12:56:23,2017-02-14 11:02:35,auto download offline speech recognition language android,android speech-recognition,2,3,2.0,,,CC BY-SA 3.0,3.650958645266379e-06
4370,4370,42784797,1,,,2017-03-14 11:30:11,,16,2609,using google api http www google com speech api v recognize output json lang language code key key speech recognition working well issue number e say one two three four result say one thousand two hundred thirty four result still another issue language e word german say result instead elf know control api parameter hack add api force return word response time correct result always sample response say one two three four result alternative transcript confidence transcript confidence transcript one two three four confidence transcript confidence transcript confidence final true result index say one thousand two hundred thirty four result alternative transcript confidence transcript confidence transcript confidence transcript confidence transcript confidence final true result index done check result number split number space check sequence result array e g result becomes search similar sequence result array convert word nd case stick original result code string numberpattern pattern r pattern compile numberpattern matcher r matcher output find char digit output tochararray string digit char c digit digit c int jsonarray length string value jsonarray getjsonobject getstring transcript digit trim equal value trim output digit issue say thirteen four eight method split one three hence reliable solution update tried new cloud vision api http cloud google com speech little better v result one two three four word workaround working well say thirteen four eight still result v also elf still german also tried also worked,2017-03-23 12:41:00,2017-03-25 11:14:36,way force google speech api return word response,java android speech-recognition google-speech-api,2,1,5.0,,,CC BY-SA 3.0,3.5909546179945e-06
1107,1107,16812399,1,16812577.0,,2013-05-29 11:14:34,,45,54718,know public api siri service api simple speech recognition textfield user tap onto textfield keyboard typically microphone button appears pressed speech get recognized transformed string object button maybe presented default,2017-02-22 11:24:05,2017-02-22 11:24:05,use speech recognition inside io sdk,ios objective-c speech-recognition siri,2,9,27.0,2015-04-19 07:59:04,,CC BY-SA 3.0,3.461571288331024e-06
525,525,16228817,1,16229256.0,,2013-04-26 04:32:59,,19,27457,currently looking getting career java decided start building app code right using trigger speech recognition public class mainactivity extends activity implement onclicklistener private static final int vr request private listview wordlist private final string log tag speechrepeatactivity override protected void oncreate bundle savedinstancestate super oncreate savedinstancestate setcontentview r layout activity main button speechbtn button findviewbyid r id speech btn wordlist listview findviewbyid r id word list packagemanager packmanager getpackagemanager list intactivities packmanager queryintentactivities new intent recognizerintent action recognize speech intactivities size speechbtn setonclicklistener else speechbtn setenabled false toast maketext oops speech recognition supported toast length long show override public boolean oncreateoptionsmenu menu menu inflate menu add item action bar present getmenuinflater inflate r menu main menu return true public void onclick view v v getid r id speech btn listentospeech private void listentospeech start speech recognition intent passing required data intent listenintent new intent recognizerintent action recognize speech indicate package listenintent putextra recognizerintent extra calling package getclass getpackage getname message display listening listenintent putextra recognizerintent extra prompt say word set speech model listenintent putextra recognizerintent extra language model recognizerintent language model free form specify number result retrieve listenintent putextra recognizerintent extra max result start listening startactivityforresult listenintent vr request override protected void onactivityresult int requestcode int resultcode intent data check speech recognition result requestcode vr request resultcode result ok store returned word list arraylist arraylist suggestedwords data getstringarraylistextra recognizerintent extra result set retrieved list display listview using arrayadapter wordlist setadapter new arrayadapter r layout word suggestedwords detects one user click wordlist setonitemclicklistener new onitemclicklistener click listener item within list public void onitemclick adapterview parent view view int position long id cast textview wordview textview retrive chosen word string wordchosen string wordview output debugging log v log tag chosen wordchosen super onactivityresult requestcode resultcode data app user press button get displayed google voice input screen click button actually go automatically speak stop display want window pop though instead let user click button able speak let app stop display text automatically already doe please understand already answer form showing fact user name jeez posted code right know understood put project file noob anyone could help clarify would greatly appreciate help code package com example speechrecognizertest import android bundle import java util arraylist import java util list import android app activity import android content intent import android content pm packagemanager import android content pm resolveinfo import android speech recognitionlistener import android speech recognizerintent import android speech speechrecognizer import android util log import android view view import android view view onclicklistener import android widget adapterview import android widget adapterview onitemclicklistener import android widget arrayadapter import android widget button import android widget listview import android widget toast import android widget textview import android app activity import android view menu public class mainactivity extends activity private static final int vr request public static final string tag null private listview wordlist private final string log tag speechrepeatactivity private speechrecognizer mspeechrecognizer private intent mspeechrecognizerintent private boolean mislistening override protected void oncreate bundle savedinstancestate super oncreate savedinstancestate setcontentview r layout activity main button speechbtn button findviewbyid r id speech btn wordlist listview findviewbyid r id word list packagemanager packmanager getpackagemanager list intactivities packmanager queryintentactivities new intent recognizerintent action recognize speech mspeechrecognizer speechrecognizer createspeechrecognizer mspeechrecognizerintent new intent recognizerintent action recognize speech mspeechrecognizerintent putextra recognizerintent extra language model recognizerintent language model free form mspeechrecognizerintent putextra recognizerintent extra calling package getpackagename mislistening mspeechrecognizer startlistening mspeechrecognizerintent else speechbtn setenabled false toast maketext oops speech recognition supported toast length long show override protected void ondestroy todo auto generated method stub super ondestroy override public boolean oncreateoptionsmenu menu menu inflate menu add item action bar present getmenuinflater inflate r menu main menu return true protected class speechrecognitionlistener implement recognitionlistener override public void onbeginningofspeech log tag onbeginingofspeech override public void onbufferreceived byte buffer override public void onendofspeech log tag onendofspeech override public void onerror int error mspeechrecognizer startlistening mspeechrecognizerintent log tag error error override public void onevent int eventtype bundle params override public void onpartialresults bundle partialresults override public void onreadyforspeech bundle params log tag onreadyforspeech non nls override public void onresults bundle result log tag onresults non nls arraylist suggestedwords result getstringarraylist speechrecognizer result recognition match return value speech recognition engine use value whatever wish wordlist setadapter new arrayadapter r layout word suggestedwords override public void onrmschanged float rmsdb,2015-05-04 21:46:19,2018-01-17 07:37:26,android speech recognition app without pop,java android voice-recognition,4,23,11.0,,,CC BY-SA 3.0,3.4597628963670113e-06
1365,1365,18039429,1,18050140.0,,2013-08-04 03:23:26,,22,33894,trying create service run continuous speech recognition android using answer link android speech recognition service android created service run activity problem get null exception accessing mtarget maudiomanager mtarget mspeechrecognizerintent handlemessage method target mtarget object created null object inside wrong relevant activity code static method called activity activitycontext activity method called public static void init context context voicecommandservice new voicecommandservice activitycontext context public static void startcontinuouslistening intent service new intent activitycontext voicecommandservice class activitycontext startservice service message msg new message msg voicecommandservice msg recognizer start listening try voicecommandservice mservermessenger send msg catch remoteexception e e printstacktrace service code public class voicecommandservice extends service protected audiomanager maudiomanager protected speechrecognizer mspeechrecognizer protected intent mspeechrecognizerintent protected final messenger mservermessenger new messenger new incominghandler protected boolean mislistening protected volatile boolean miscountdownon static final int msg recognizer start listening static final int msg recognizer cancel override public void oncreate super oncreate maudiomanager audiomanager getsystemservice context audio service mspeechrecognizer speechrecognizer createspeechrecognizer mspeechrecognizer setrecognitionlistener new speechrecognitionlistener mspeechrecognizerintent new intent recognizerintent action recognize speech mspeechrecognizerintent putextra recognizerintent extra language model recognizerintent language model free form mspeechrecognizerintent putextra recognizerintent extra calling package getpackagename protected static class incominghandler extends handler private weakreference mtarget incominghandler voicecommandservice target mtarget new weakreference target override public void handlemessage message msg final voicecommandservice target mtarget get switch msg case msg recognizer start listening build version sdk int build version code jelly bean turn beep sound target maudiomanager setstreammute audiomanager stream system true target mislistening target mspeechrecognizer startlistening target mspeechrecognizerintent target mislistening true log tag message start listening non nls break case msg recognizer cancel target mspeechrecognizer cancel target mislistening false log tag message canceled recognizer non nls break count timer jelly bean work around protected countdowntimer mnospeechcountdown new countdowntimer override public void ontick long millisuntilfinished todo auto generated method stub override public void onfinish miscountdownon false message message message obtain null msg recognizer cancel try mservermessenger send message message message obtain null msg recognizer start listening mservermessenger send message catch remoteexception e override public void ondestroy super ondestroy miscountdownon mnospeechcountdown cancel mspeechrecognizer null mspeechrecognizer destroy protected class speechrecognitionlistener implement recognitionlistener private static final string tag speechrecognitionlistener override public void onbeginningofspeech speech input processed need count anymore miscountdownon miscountdownon false mnospeechcountdown cancel log tag onbeginingofspeech non nls override public void onbufferreceived byte buffer override public void onendofspeech log tag onendofspeech non nls override public void onerror int error miscountdownon miscountdownon false mnospeechcountdown cancel mislistening false message message message obtain null msg recognizer start listening try mservermessenger send message catch remoteexception e log tag error error non nls override public void onevent int eventtype bundle params override public void onpartialresults bundle partialresults override public void onreadyforspeech bundle params build version sdk int build version code jelly bean miscountdownon true mnospeechcountdown start maudiomanager setstreammute audiomanager stream system false log tag onreadyforspeech non nls override public void onresults bundle result log tag onresults non nls override public void onrmschanged float rmsdb override public ibinder onbind intent arg todo auto generated method stub return null,2017-05-23 12:32:35,2019-01-18 05:07:07,android speech recognition continuous service,android service speech-recognition,2,6,20.0,,,CC BY-SA 3.0,3.4494404914844444e-06
889,889,24282505,1,24283069.0,,2014-06-18 09:55:18,,18,15823,around audio file author need transcribe lecture author ha said particular word need software solution find automatically file particular word said variation word ha spoken audio file spoken year free open source solution appreciated tried searching got know sphinx unable set use project help greatly appreciated please,,2019-09-05 09:02:35,search particular spoken word audio file,speech-recognition,1,2,14.0,2019-09-05 09:25:53,,CC BY-SA 3.0,3.4394117326675922e-06
1132,1132,17803487,1,,,2013-07-23 07:04:29,,12,2394,possible determine via code language package currently installed device tried intent detailsintent new intent recognizerintent action get language detail sendorderedbroadcast detailsintent null new languagedetailschecker null activity result ok null null public class languagedetailschecker extends broadcastreceiver private list supportedlanguages override public void onreceive context context intent intent bundle result getresultextras true result containskey recognizerintent extra supported language supportedlanguages result getstringarraylist recognizerintent extra supported language log tag language supportedlanguages however output show ton language en uk en u e e installed idea,,2020-04-04 20:42:37,detect installed language offline recognition,android speech-recognition,3,5,0.0,,,CC BY-SA 3.0,3.2790914428737888e-06
851,851,9782173,1,,,2012-03-20 06:17:37,,20,17363,developing io application sdk io xcode want develop application recognize sound see application called sound hound recognize music tell artist title something similar want compare sound existing sound database maybe use fourier transform know process sound could similar speech recognition,2012-03-20 06:38:14,2019-08-07 13:14:23,shazam sound hound work,ios audio signal-processing fft speech-recognition,3,5,15.0,2016-05-16 08:32:56,,CC BY-SA 3.0,3.253183383099405e-06
494,494,9361594,1,9362684.0,,2012-02-20 13:04:15,,20,7655,following way make powershell speak add type assemblyname system speech synthesizer new object typename system speech synthesis speechsynthesizer synthesizer speak hey speak actually would like opposite speak powershell convert letter say sound recorder hey speak convert text possible please guide achieve,,2019-12-19 14:33:13,powershell speak write speak,powershell powershell-2.0 speech-recognition speech-to-text,3,2,8.0,,,CC BY-SA 3.0,3.2351649742118567e-06
2264,2264,25949295,1,,,2014-09-20 13:28:40,,12,6501,tried used pocketsphinx android used google voice recognition api need set search name dictionary file recognized every word wa told pocketsphinx need find set recognition one word set dictionary one available demo project word recognizer think word exist mean someone say something similar recognizer think word listed dictionary want ask could set search name could set recognize word available even large amount maybe someone ha dictionary file big number word,2016-08-14 19:55:29,2019-09-22 10:15:21,cmusphinx pocketsphinx recognize large amount word,android dictionary cmusphinx pocketsphinx-android,1,1,7.0,,,CC BY-SA 3.0,3.1680042737112694e-06
2824,2824,28592170,1,,,2015-02-18 19:26:06,,14,4219,currently html web speech api work great google chrome device except mobile io text speech work speech text supported supported see chrome io webkit speech recognition unable find workaround would like add speech recognition support io current web app us speech recognition speech synthesis suggestion thank,2017-05-23 11:46:31,2019-05-23 00:04:30,add io speech recognition support web app,javascript ios html google-chrome speech-recognition,1,2,3.0,,,CC BY-SA 3.0,3.15698319774224e-06
59,59,14723973,1,14741801.0,,2013-02-06 07:46:09,,12,20484,trying convert word speech untill tried php text hello test voice api google name mp file generated using md hash file md text save mp file folder mp extension file audio file mp file echo created else echo created mp file exists create new request file exists file mp file get content http translate google com translate tt q text echo hello file put content file mp else echo hii html file type audio mp getting created hello audio player output file played neither created folder,2013-02-06 09:48:04,2017-10-14 09:47:18,text speech php google translate,php html text-to-speech speech google-text-to-speech,6,4,6.0,,,CC BY-SA 3.0,3.1037748361130145e-06
2586,2586,32236923,1,33136449.0,,2015-08-26 21:21:26,,17,1138,asp net mvc application ha controller action take string input sends response wav file synthesized speech simplified example public async task speak string text task task task run using var synth new system speech synthesis speechsynthesizer using var stream new memorystream synth setoutputtowavestream stream synth speak text var byte stream getbuffer return file byte audio x wav return await task application action method particular running fine server environment r server non r server dev pc also running fine standard azure r virtual machine however deploy three r server eventual permanent home action method never produce http response ii worker process max one cpu core indefinitely nothing event viewer nothing jump watching server procmon attached process remote debugging synth speak text never return synth speak text call executed immediately see runaway w wp exe process server task manager first inclination wa believe process wa interfering speech synthesis general server window narrator work correctly simple console app like also work correctly static void main string args var synth new system speech synthesis speechsynthesizer synth speak hello obviously blame server speech synthesis general maybe problem code something strange ii configuration make controller action work correctly server simple way test action method get value right routing speak,2015-10-01 19:36:15,2015-10-14 22:08:01,system speech synthesis hang high cpu r,c# asp.net-mvc text-to-speech windows-server-2012-r2 speech-synthesis,5,9,1.0,,,CC BY-SA 3.0,3.1019606870642457e-06
1324,1324,22400462,1,,,2014-03-14 09:09:12,,15,8864,trying develop cool application us engine speech recognition far ok want would like create service think service right way always listening someone say ok google something else speech recognition start like google example say ok google google start know start asking directly possible tried looking thread listening keywords time like ok google last answer talked service thought someone help code example code start speech recognition tapping button instruct app listen user speech input private void listentospeech start speech recognition intent passing required data intent listenintent new intent recognizerintent action recognize speech indicate package listenintent putextra recognizerintent extra calling package getclass getpackage getname message display listening listenintent putextra recognizerintent extra prompt say word set speech model listenintent putextra recognizerintent extra language model recognizerintent language model free form specify number result retrieve listenintent putextra recognizerintent extra max result start listening startactivityforresult listenintent vr request think possible start voice without pressing button mean,2017-05-23 11:45:54,2018-02-06 11:33:36,development application similar google possible use voice recognition without key input,java android speech-recognition text-to-speech google-now,3,8,2.0,,,CC BY-SA 3.0,3.0051931742506786e-06
3628,3628,38621544,1,,,2016-07-27 19:24:41,,13,2098,app compare live recording previously locally stored voice command match text also identified person voice perform necessary action match voice command person match command text applied many way none working per expectation first use speech text library like openears speechkit library convert text speech result failed expectation second audio finger printing acrcloud library library record command stored mp file acrcloud server match live recording spoken match play recording recorded mp file voice uploaded acrcloud server match result failed expectation api ai library like speech text stored text command server anyone speaks command result get success result failed expectation please suggest solve problem io application,,2016-08-05 12:39:18,compare two audio locally stored pre recorded voice command recorded microphone app io,ios objective-c swift speech-recognition audio-fingerprinting,3,7,4.0,,,CC BY-SA 3.0,2.9594185608754738e-06
2737,2737,32866239,1,,,2015-09-30 12:33:37,,11,4320,made research google offline speech recognition work fine google nexus build implement samsung galaxy recognizing showing error error recognizer busy code keeping link reference made change http www truiton com android speech recognition without dialog custom activity without internet voice must recognize worked pocket sphinx take lot side voice client rejected public class voicerecognitionactivity extends activity implement recognitionlistener private textview returnedtext private static progressbar progressbar private static speechrecognizer speech null private static intent recognizerintent private string log tag voicerecognitionactivity private button button activity activity voicerecognitionactivity private textview textview override protected void oncreate bundle savedinstancestate super oncreate savedinstancestate setcontentview r layout activity main returnedtext textview findviewbyid r id textview textview textview findviewbyid r id textview progressbar progressbar findviewbyid r id progressbar button button findviewbyid r id button getwindow addflags windowmanager layoutparams flag keep screen togglebutton togglebutton findviewbyid r id togglebutton packagemanager pm getpackagemanager list activity pm queryintentactivities new intent recognizerintent action recognize speech activity size createspeechagain voicerecognitionactivity else textview settext recognizer present button setonclicklistener new onclicklistener override public void onclick view arg speech stoplistening speech destroy createspeechagain voicerecognitionactivity private void createspeechagain voicerecognitionactivity voicerecognitionactivity progressbar setvisibility view invisible speech speechrecognizer createspeechrecognizer voicerecognitionactivity speech setrecognitionlistener voicerecognitionactivity recognizerintent new intent recognizerintent action recognize speech recognizerintent putextra recognizerintent extra language preference en u recognizerintent putextra recognizerintent extra calling package voicerecognitionactivity getpackagename recognizerintent putextra recognizerintent extra language model recognizerintent language model web search recognizerintent putextra recognizerintent extra max result recognizerintent putextra recognizerintent extra prefer offline boolean false recognizerintent putextra recognizerintent extra speech input possibly complete silence length millis recognizerintent putextra recognizerintent extra speech input complete silence length millis extra prefer offline progressbar setvisibility view visible progressbar setindeterminate true speech startlistening recognizerintent override public void onresume super onresume override protected void onpause super onpause speech null speech destroy log log tag destroy override public void onbeginningofspeech log log tag onbeginningofspeech progressbar setindeterminate false progressbar setmax override public void onbufferreceived byte buffer log log tag onbufferreceived buffer override public void onendofspeech log log tag onendofspeech progressbar setindeterminate false progressbar setvisibility view invisible speech stoplistening override public void onerror int errorcode string errormessage geterrortext errorcode log log tag failed errormessage textview settext errormessage override public void onevent int arg bundle arg log log tag onevent override public void onpartialresults bundle arg log log tag onpartialresults override public void onreadyforspeech bundle arg log log tag onreadyforspeech override public void onresults bundle result log log tag onresults arraylist match result getstringarraylist speechrecognizer result recognition string text string result match text result n returnedtext settext text log v log tag onresults text progressbar setvisibility view visible progressbar setindeterminate true speech startlistening recognizerintent override public void onrmschanged float rmsdb log log tag onrmschanged rmsdb progressbar setprogress int rmsdb public string geterrortext int errorcode string message switch errorcode case speechrecognizer error audio message audio recording error log v log tag message progressbar setvisibility view visible progressbar setindeterminate true speech startlistening recognizerintent break case speechrecognizer error client message client side error log v log tag message progressbar setvisibility view visible progressbar setindeterminate true speech startlistening recognizerintent break case speechrecognizer error insufficient permission message insufficient permission log v log tag message progressbar setvisibility view visible progressbar setindeterminate true speech startlistening recognizerintent break case speechrecognizer error network message network error log v log tag message break case speechrecognizer error network timeout message network timeout log v log tag message break case speechrecognizer error match message match log v log tag message progressbar setvisibility view visible progressbar setindeterminate true speech startlistening recognizerintent break case speechrecognizer error recognizer busy message recognitionservice busy log v log tag message speech stoplistening speech destroy createspeechagain voicerecognitionactivity break case speechrecognizer error server message error server log v log tag message break case speechrecognizer error speech timeout message speech input log v log tag message progressbar setvisibility view visible progressbar setindeterminate true speech stoplistening speech destroy createspeechagain voicerecognitionactivity break default message understand please try break return message xml xml version encoding utf androidmanifest xml xml version encoding utf logcat resourcesmanager creating new assetmanager set data app com example offlinegooglespeechtotext base apk v bitmapfactory decodeimagepath decoderesourcestream drawable xxhdpi v sym def app icon png v bitmapfactory decodeimagepath decoderesourcestream drawable xxhdpi ic launcher png v bitmapfactory decodeimagepath decoderesourcestream drawable xxhdpi v ic ab back holo dark png v bitmapfactory decodeimagepath decoderesourcestream drawable xxhdpi v sym def app icon png activity performcreate call secproduct feature valuefalse activity performcreate call debug elastic valuetrue openglrenderer render dirty region requested true platform version jb mr openglrenderer initialized egl version openglrenderer hwui protection enabled context xb megldisplay meglconfig openglrenderer enabling debug mode v log tag match voicerecognitionactivity failed match timeline timeline activity idle id android binderproxy afe time voicerecognitionactivity onreadyforspeech voicerecognitionactivity onbeginningofspeech voicerecognitionactivity onendofspeech v log tag match voicerecognitionactivity failed match v log tag match voicerecognitionactivity failed match v log tag match voicerecognitionactivity failed match v log tag recognitionservice busy voicerecognitionactivity failed recognitionservice busy e speechrecognizer connected recognition service voicerecognitionactivity onreadyforspeech v log tag speech input voicerecognitionactivity failed speech input e speechrecognizer connected recognition service,2016-05-31 16:45:13,2017-11-20 09:43:52,error error recognizer busy offline speech recognition,android android-intent speech-recognition speech-to-text google-voice-search,2,3,2.0,,,CC BY-SA 3.0,2.8951208675778103e-06
133,133,11913704,1,11944087.0,,2012-08-11 10:00:08,,14,5914,introduction android provides two way use speech recognition first way question intent example new pushed onto top stack listens user hears speech attempt transcribes normally via cloud return result app via call second getting like code speechrecognizer example look like speech recorded transcribed thread callback bring result done without leaving would like understand pro con two way speech recognition got far using simple code avoids reinventing wheel give consistent user experience speech recognition across device might slow creation new activity window using let retain control ui app give extra possibility thing respond documentation limited called main thread control requires error checking,2017-05-23 11:44:50,2019-10-12 22:48:19,comparison speech recognition use android intent thread,android android-intent speech-recognition speech-to-text,3,6,11.0,,,CC BY-SA 3.0,2.8898165580175264e-06
3668,3668,38703853,1,38788928.0,,2016-08-01 16:34:38,,15,23087,stack overflow might best place ask question need help mp file want use google speech recognition get text file idea find documentation example appreciated,,2016-08-05 12:49:14,use google speech recognition api python,google-api google-speech-api,1,2,11.0,2016-08-12 01:11:15,,CC BY-SA 3.0,2.877350860956757e-06
4138,4138,41421159,1,,,2017-01-02 03:53:31,,14,2195,siri able determine finished speaking reason would like know would like implement similar functionality apple speech recognition api app doable way know user ha stopped speaking via user input,2017-01-02 04:45:19,2017-05-22 20:37:16,stop speech recognition user finished speaking,ios swift speech-recognition,1,4,5.0,,,CC BY-SA 3.0,2.8717602611503987e-06
4301,4301,42494141,1,,,2017-02-27 19:27:49,,12,2399,using android speech speechrecognizer api speech work great android android ha bunch bug like chime occurs mic turn detected speech exists loop indefinitely restarts speech wa detected hack workaround set volume chime played android speech also dy error anything second another hack workaround detects activity second restarts android speech recognition doe appear work able debug yet ha anyone issue getting speech api work android also anyone know android seems adding new bug speech api release fixing please reply well something supported android want use google intent instead,,2017-03-14 23:53:55,android speech recognition api doe work android nougat,java android speech-recognition speech-to-text android-7.0-nougat,1,9,2.0,,,CC BY-SA 3.0,2.8085349637727356e-06
1781,1781,25148373,1,25293221.0,,2014-08-05 21:10:10,,12,23287,want get audio file c send google speech recognition api get speech text answer code like try byte ba audiofile getfile filename httpwebrequest hwr speechtotext null hwr speechtotext httpwebrequest httpwebrequest create http www google com speech api v recognize output json lang default language key key hwr speechtotext credential credentialcache defaultcredentials hwr speechtotext method post hwr speechtotext contenttype audio x flac rate hwr speechtotext contentlength ba audiofile length stream stream hwr speechtotext getrequeststream stream write ba audiofile ba audiofile length stream close httpwebresponse hwr response httpwebresponse hwr speechtotext getresponse hwr response statuscode httpstatuscode ok streamreader sr response new streamreader hwr response getresponsestream console writeline sr response tostring catch exception ex console writeline ex tostring part upload file wav get response google api find internet code always catch exception must write content length byte request stream calling hwr speechtotext getresponse already wroteh contextlength question program failed google link httpwebrequest used inappropriately right place got api key,2014-08-18 08:28:07,2018-08-09 10:49:17,use google speech recognition api c,c# speech-recognition,1,7,5.0,,,CC BY-SA 3.0,2.804719263013708e-06
1414,1414,18091717,1,18092006.0,,2013-08-06 22:38:33,,20,8133,tried code android included android speech speechrecognizer class success basically trying making app constantly listen one keyword fire intent whenever keyword recognized know use lot battery example talking person normal conversation phone actively listening recognizing every single said word listening keyword let say keyword cheese instance whenever say cheese application fire intent start another part app tried use speech recognition service thing really go planned maybe mistake know trying accomplish day row hour work time combined broad infringing rule sincerely apologize ask question deleted question would possible course speechrecognition included android would preferable definitely hassle even designed work extended period,,2017-06-09 12:26:54,constantly speech recognition listening one keyword,android speech-recognition,3,2,4.0,,,CC BY-SA 3.0,2.7687865658146406e-06
