,Unnamed: 0,Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense,HotScore
45511,45511,38787748,1,39240127.0,,2016-08-05 11:07:59,,26,49626,install opencv anaconda python opencv picked python executables python interpreter usr bin python ver library usr lib x linux gnu libpython ver numpy usr lib python dist package numpy core include ver package path lib python dist package python interpreter home tamim anaconda bin python ver library usr lib x linux gnu libpython ver numpy home tamim anaconda lib python site package numpy core include ver package path lib python site package python build usr bin python installed opencv following make option cmake cmake build type release cmake install prefix usr local tbb build new python support v l install c example install python example build example qt opengl enable fast math cuda fast math cublas cuda nvcc flag force inlines installing import cv within python anaconda however import cv builtin python command suppose build python version stated last line build anaconda python,,2019-07-28 16:21:35,installing opencv anaconda python,python opencv anaconda ubuntu-16.04,7,0,13.0,,,CC BY-SA 3.0,1.4954303181235533e-05
47742,47742,40262928,1,40271452.0,,2016-10-26 12:56:53,,27,55558,trying compile opencv tried master branch currently commit dc e version tag using fedora first tried using gcc come fedora gcc gcc red hat also tried gcc compiled machine using cmake following parameter cmake dcmake build type release dcmake install prefix usr local dbuild new python support dinstall python example dwith tbb dwith v l dinstall c example dbuild example dwith qt dwith opengl dwith opencl dwith eigen dwith openexr run fine run matter commbination opencv version gcc version result file included usr local include c bit stl algo h usr local include c algorithm home dmelo proj opencv module core include opencv core base hpp home dmelo proj opencv module core include opencv core hpp home dmelo proj opencv module highgui include opencv highgui hpp home dmelo proj opencv build module highgui precomp hpp usr local include c cstdlib fatal error stdlib h file directory include next compilation terminated anyone else experiencing solve problem,,2019-12-03 12:30:07,error compiling opencv fatal error stdlib h file directory,opencv gcc cmake,5,3,6.0,,,CC BY-SA 3.0,1.4728466140416338e-05
19714,19714,21596281,1,21709613.0,,2014-02-06 07:08:41,,70,213932,learning image processing using opencv realtime application thresholding image want label contour green showing green image black white early program used gray cv cvtcolor frame cv color bgr gray convert rgb grayscale go back confused function backtorgb cv cvtcolor gray cv cv gray rgb giving attributeerror module object ha attribute cv gray rgb code doe appear drawing contour green greyscale image convert grayscale image back rgb visualize contour green import numpy np import cv import time cap cv videocapture cap isopened ret frame cap read gray cv cvtcolor frame cv color bgr gray ret gb cv threshold gray cv thresh binary gb cv bitwise gb contour hier cv findcontours gb cv retr ccomp cv chain approx simple cnt contour cv drawcontours gb cnt gray cv bitwise gb cv drawcontours gray contour cv imshow test gray cv waitkey xff ord q break cap release cv destroyallwindows,2020-07-31 16:24:38,2020-07-31 16:24:38,doe one convert grayscale image rgb opencv python,python opencv image-processing,4,2,10.0,,,CC BY-SA 4.0,1.4598171450842183e-05
27111,27111,27014207,1,28145603.0,,2014-11-19 10:14:59,,35,69143,used opencv python encountered error img blur cv medianblur self cropped img img thresh gaussian cv adaptivethreshold img blur cv adaptive thresh gaussian c cv thresh binary plt subplot plt imshow img thresh gaussian cmap gray plt title image plt xticks plt yticks plt show received cv error home phuong opencv src opencv module imgproc src thresh cpp error src type cv uc function adaptivethreshold install something else,2015-12-27 08:49:33,2020-09-24 06:59:34,failure use adaptivethreshold cv uc function adaptivethreshold,python opencv,6,2,5.0,,,CC BY-SA 3.0,1.4389022756883967e-05
15448,15448,20075087,1,20075227.0,,2013-11-19 15:09:17,,118,71244,would like try cs sprite technique load thumbnail single image need merge thumbnail single file offline server suppose thumbnail size would suggest merge linux command line,2018-04-26 09:39:14,2018-08-10 14:58:56,merge image command line,linux image-processing command-line,4,0,31.0,2019-07-13 18:11:57,,CC BY-SA 3.0,1.4235982354450093e-05
951,951,10948589,1,10951189.0,,2012-06-08 12:09:30,,77,201744,image coffee orange lid position want find gcolor utility show hsv center lid question choose limit color tried min max got unexpected python code import cv image kaffee png image kaffee png image thr kaffee thr png orange min cv scalar orange max cv scalar color min orange min color max orange max def test frame cv loadimage image framehsv cv createimage cv getsize frame cv cvtcolor frame framehsv cv cv rgb hsv frame threshed cv createimage cv getsize framehsv cv inranges framehsv color min color max frame threshed cv saveimage image thr frame threshed name main test,2018-01-22 09:10:17,2020-01-25 03:44:10,choosing correct upper lower hsv boundary color detection cv inrange opencv,opencv hsv color-detection,6,3,57.0,,,CC BY-SA 3.0,1.4233881160055343e-05
49299,49299,41556771,1,,,2017-01-09 20:55:27,,15,8938,using python pil write text set image wa able get font wanted like outline text black see background white difficult read goal way accomplish pil open hearing suggestion promise already begun large project python using pil section code deal drawing image range max frame int writeimg image open frameinstance str png newimg image new rgb writeimg size newimg paste writeimg width image newimg size height image newimg size draw imagedraw draw newimg font imagefont truetype font size range font imagefont truetype impact ttf font size font getsize meme text width image break else print font fit draw text x sample text r g b draw text int width image int height image meme text font font newimg save newimg str png,2017-01-10 18:39:05,2020-10-07 13:45:05,way outline text dark line pil,python image python-3.x image-processing python-imaging-library,5,4,2.0,,,CC BY-SA 3.0,1.4213325084850706e-05
44824,44824,38397964,1,,,2016-07-15 13:57:17,,16,29588,trying process frame video stream new video fourcc cv videowriter fourcc xvid cv videowriter video output mp fourcc fps keep getting opencv ffmpeg tag x xvid supported codec id format mp mp mpeg part opencv ffmpeg fallback use tag x think using wrong fourcc value one use trying lot using ubuntu python opencv,2017-06-14 08:39:37,2020-04-02 19:07:30,write save video file using opencv python,python opencv,8,0,2.0,,,CC BY-SA 3.0,1.4146898043045773e-05
13959,13959,18777873,1,18778280.0,,2013-09-13 03:34:51,,41,69692,would take rgb image python convert black white grayscale want pixel either fully black fully white built functionality popular python image processing library would best way loop pixel closer white set white closer black set black,2017-11-16 00:58:32,2020-05-07 11:01:51,convert rgb black white,python opencv numpy python-imaging-library,8,4,20.0,,,CC BY-SA 3.0,1.4071109087476141e-05
24142,24142,25642532,1,,,2014-09-03 10:55:50,,74,75237,x image matrix following operation image int wa expecting cover entire image white lower portion image remain empty int j imshow src waitkey entire image covered white mean src j using j row column point x using x column row,2020-03-08 22:52:12,2020-08-24 18:38:05,opencv point x represent column row row column,c++ opencv,3,3,46.0,,,CC BY-SA 4.0,1.394783092982475e-05
49672,49672,41758385,1,41759831.0,,2017-01-20 07:39:05,,20,23906,kera class provides two flow method flow x flow directory directory http kera io preprocessing image parameter target size tuple integer default dimension image found resized provided flow directory directory concise way add reshaping image preprocessing pipeline using flow x,2017-01-20 08:59:49,2020-06-11 12:54:04,resizing image kera imagedatagenerator flow method,image-processing keras,4,1,2.0,,,CC BY-SA 3.0,1.3833306279779634e-05
35186,35186,32328179,1,32857432.0,,2015-09-01 09:35:29,,39,16660,want use lineiterator opencv using python still available opencv built python seems answer internet pointing cv initlineiterator part module tried importing module seems like included current build ha renamed strictly removed,2019-11-12 09:24:57,2020-09-10 18:44:22,opencv lineiterator,python opencv opencv3.0,4,0,10.0,,,CC BY-SA 4.0,1.3762048307020893e-05
